"id","name","description","strategy_criteria","buy_entry","buy_exit","sell_entry","sell_exit","sl_criteria","trlg_criteria","trlg_option","active"
"2102","Ema30-Cr-Ema150-SL-ema150-1","Ema30-Cr-Ema150-SL-ema150-1","prev_ema150","( curr_ema30 > curr_ema150 && prev_ema30 < prev_ema150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema150 && prev_ema30 > prev_ema150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2103","Ema30-Cr-Ema200-SL-ema150","Ema30-Cr-Ema200-SL-ema150","prev_ema200","( curr_ema30 > curr_ema200 && prev_ema30 < prev_ema200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema200 && prev_ema30 > prev_ema200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2104","Ema30-Cr-Ema250-SL-ema150","Ema30-Cr-Ema250-SL-ema150","prev_ema250","( curr_ema30 > curr_ema250 && prev_ema30 < prev_ema250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema250 && prev_ema30 > prev_ema250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2105","Ema30-Cr-Ema300-SL-ema150","Ema30-Cr-Ema300-SL-ema150","prev_ema300","( curr_ema30 > curr_ema300 && prev_ema30 < prev_ema300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema300 && prev_ema30 > prev_ema300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2106","Ema30-Cr-Ema350-SL-ema150","Ema30-Cr-Ema350-SL-ema150","prev_ema350","( curr_ema30 > curr_ema350 && prev_ema30 < prev_ema350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema350 && prev_ema30 > prev_ema350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2107","Ema30-Cr-Ema400-SL-ema150","Ema30-Cr-Ema400-SL-ema150","prev_ema400","( curr_ema30 > curr_ema400 && prev_ema30 < prev_ema400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema400 && prev_ema30 > prev_ema400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2108","Ema30-Cr-Ema450-SL-ema150","Ema30-Cr-Ema450-SL-ema150","prev_ema450","( curr_ema30 > curr_ema450 && prev_ema30 < prev_ema450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema450 && prev_ema30 > prev_ema450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2109","Ema30-Cr-Ema500-SL-ema150","Ema30-Cr-Ema500-SL-ema150","prev_ema500","( curr_ema30 > curr_ema500 && prev_ema30 < prev_ema500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema500 && prev_ema30 > prev_ema500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2110","Ema30-Cr-Ema550-SL-ema150","Ema30-Cr-Ema550-SL-ema150","prev_ema550","( curr_ema30 > curr_ema550 && prev_ema30 < prev_ema550 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema550 && prev_ema30 > prev_ema550 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2111","Ema30-Cr-Ema600-SL-ema150","Ema30-Cr-Ema600-SL-ema150","prev_ema600","( curr_ema30 > curr_ema600 && prev_ema30 < prev_ema600 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema600 && prev_ema30 > prev_ema600 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2112","Ema30-Cr-Ema650-SL-ema150","Ema30-Cr-Ema650-SL-ema150","prev_ema650","( curr_ema30 > curr_ema650 && prev_ema30 < prev_ema650 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema650 && prev_ema30 > prev_ema650 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2113","Ema30-Cr-Ema700-SL-ema150","Ema30-Cr-Ema700-SL-ema150","prev_ema700","( curr_ema30 > curr_ema700 && prev_ema30 < prev_ema700 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema700 && prev_ema30 > prev_ema700 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2114","Ema30-Cr-Ema750-SL-ema150","Ema30-Cr-Ema750-SL-ema150","prev_ema750","( curr_ema30 > curr_ema750 && prev_ema30 < prev_ema750 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema750 && prev_ema30 > prev_ema750 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2115","Ema30-Cr-Ema800-SL-ema150","Ema30-Cr-Ema800-SL-ema150","prev_ema800","( curr_ema30 > curr_ema800 && prev_ema30 < prev_ema800 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema800 && prev_ema30 > prev_ema800 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2116","Ema30-Cr-Ema850-SL-ema150","Ema30-Cr-Ema850-SL-ema150","prev_ema850","( curr_ema30 > curr_ema850 && prev_ema30 < prev_ema850 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema850 && prev_ema30 > prev_ema850 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2117","Ema30-Cr-Ema900-SL-ema150","Ema30-Cr-Ema900-SL-ema150","prev_ema900","( curr_ema30 > curr_ema900 && prev_ema30 < prev_ema900 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema900 && prev_ema30 > prev_ema900 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2118","Ema30-Cr-Ema950-SL-ema150","Ema30-Cr-Ema950-SL-ema150","prev_ema950","( curr_ema30 > curr_ema950 && prev_ema30 < prev_ema950 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema950 && prev_ema30 > prev_ema950 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2119","Ema30-Cr-Ema1000-SL-ema150","Ema30-Cr-Ema1000-SL-ema150","prev_ema1000","( curr_ema30 > curr_ema1000 && prev_ema30 < prev_ema1000 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1000 && prev_ema30 > prev_ema1000 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2120","Ema30-Cr-Ema1050-SL-ema150","Ema30-Cr-Ema1050-SL-ema150","prev_ema1050","( curr_ema30 > curr_ema1050 && prev_ema30 < prev_ema1050 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1050 && prev_ema30 > prev_ema1050 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2121","Ema30-Cr-Ema1100-SL-ema150","Ema30-Cr-Ema1100-SL-ema150","prev_ema1100","( curr_ema30 > curr_ema1100 && prev_ema30 < prev_ema1100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1100 && prev_ema30 > prev_ema1100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2122","Ema30-Cr-Ema1150-SL-ema150","Ema30-Cr-Ema1150-SL-ema150","prev_ema1150","( curr_ema30 > curr_ema1150 && prev_ema30 < prev_ema1150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1150 && prev_ema30 > prev_ema1150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2123","Ema30-Cr-Ema1200-SL-ema150","Ema30-Cr-Ema1200-SL-ema150","prev_ema1200","( curr_ema30 > curr_ema1200 && prev_ema30 < prev_ema1200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1200 && prev_ema30 > prev_ema1200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2124","Ema30-Cr-Ema1250-SL-ema150","Ema30-Cr-Ema1250-SL-ema150","prev_ema1250","( curr_ema30 > curr_ema1250 && prev_ema30 < prev_ema1250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1250 && prev_ema30 > prev_ema1250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2125","Ema30-Cr-Ema1300-SL-ema150","Ema30-Cr-Ema1300-SL-ema150","prev_ema1300","( curr_ema30 > curr_ema1300 && prev_ema30 < prev_ema1300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1300 && prev_ema30 > prev_ema1300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2126","Ema30-Cr-Ema1350-SL-ema150","Ema30-Cr-Ema1350-SL-ema150","prev_ema1350","( curr_ema30 > curr_ema1350 && prev_ema30 < prev_ema1350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1350 && prev_ema30 > prev_ema1350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2127","Ema30-Cr-Ema1400-SL-ema150","Ema30-Cr-Ema1400-SL-ema150","prev_ema1400","( curr_ema30 > curr_ema1400 && prev_ema30 < prev_ema1400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1400 && prev_ema30 > prev_ema1400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2128","Ema30-Cr-Ema1450-SL-ema150","Ema30-Cr-Ema1450-SL-ema150","prev_ema1450","( curr_ema30 > curr_ema1450 && prev_ema30 < prev_ema1450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1450 && prev_ema30 > prev_ema1450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2129","Ema30-Cr-Ema1500-SL-ema150","Ema30-Cr-Ema1500-SL-ema150","prev_ema1500","( curr_ema30 > curr_ema1500 && prev_ema30 < prev_ema1500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema30 < curr_ema1500 && prev_ema30 > prev_ema1500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2201","Ema40-Cr-Ema100-SL-Ema100","Ema40-Cr-Ema100-SL-Ema100","prev_ema100","( curr_ema40 > curr_ema100 && prev_ema40 < prev_ema100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema100  ) ","( curr_ema40 < curr_ema100 && prev_ema40 > prev_ema100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema100  ) ","40","8","linear","0"
"2202","Ema40-Cr-Ema150-SL-Ema150","Ema40-Cr-Ema150-SL-Ema150","prev_ema150","( curr_ema40 > curr_ema150 && prev_ema40 < prev_ema150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema40 < curr_ema150 && prev_ema40 > prev_ema150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"2203","Ema40-Cr-Ema200-SL-Ema200","Ema40-Cr-Ema200-SL-Ema200","prev_ema200","( curr_ema40 > curr_ema200 && prev_ema40 < prev_ema200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema200  ) ","( curr_ema40 < curr_ema200 && prev_ema40 > prev_ema200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema200  ) ","40","8","linear","0"
"2204","Ema40-Cr-Ema250-SL-Ema250","Ema40-Cr-Ema250-SL-Ema250","prev_ema250","( curr_ema40 > curr_ema250 && prev_ema40 < prev_ema250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema250  ) ","( curr_ema40 < curr_ema250 && prev_ema40 > prev_ema250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema250  ) ","40","8","linear","0"
"2205","Ema40-Cr-Ema300-SL-Ema300","Ema40-Cr-Ema300-SL-Ema300","prev_ema300","( curr_ema40 > curr_ema300 && prev_ema40 < prev_ema300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema300  ) ","( curr_ema40 < curr_ema300 && prev_ema40 > prev_ema300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema300  ) ","40","8","linear","0"
"2206","Ema40-Cr-Ema350-SL-Ema350","Ema40-Cr-Ema350-SL-Ema350","prev_ema350","( curr_ema40 > curr_ema350 && prev_ema40 < prev_ema350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema350  ) ","( curr_ema40 < curr_ema350 && prev_ema40 > prev_ema350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema350  ) ","40","8","linear","0"
"2207","Ema40-Cr-Ema400-SL-Ema400","Ema40-Cr-Ema400-SL-Ema400","prev_ema400","( curr_ema40 > curr_ema400 && prev_ema40 < prev_ema400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema400  ) ","( curr_ema40 < curr_ema400 && prev_ema40 > prev_ema400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema400  ) ","40","8","linear","0"
"2208","Ema40-Cr-Ema450-SL-Ema450","Ema40-Cr-Ema450-SL-Ema450","prev_ema450","( curr_ema40 > curr_ema450 && prev_ema40 < prev_ema450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema450  ) ","( curr_ema40 < curr_ema450 && prev_ema40 > prev_ema450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema450  ) ","40","8","linear","0"
"2209","Ema40-Cr-Ema500-SL-Ema500","Ema40-Cr-Ema500-SL-Ema500","prev_ema500","( curr_ema40 > curr_ema500 && prev_ema40 < prev_ema500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema500  ) ","( curr_ema40 < curr_ema500 && prev_ema40 > prev_ema500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema500  ) ","40","8","linear","0"
"2210","Ema40-Cr-Ema550-SL-Ema550","Ema40-Cr-Ema550-SL-Ema550","prev_ema550","( curr_ema40 > curr_ema550 && prev_ema40 < prev_ema550 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema550  ) ","( curr_ema40 < curr_ema550 && prev_ema40 > prev_ema550 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema550  ) ","40","8","linear","0"
"2211","Ema40-Cr-Ema600-SL-Ema600","Ema40-Cr-Ema600-SL-Ema600","prev_ema600","( curr_ema40 > curr_ema600 && prev_ema40 < prev_ema600 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema600  ) ","( curr_ema40 < curr_ema600 && prev_ema40 > prev_ema600 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema600  ) ","40","8","linear","0"
"2212","Ema40-Cr-Ema650-SL-Ema650","Ema40-Cr-Ema650-SL-Ema650","prev_ema650","( curr_ema40 > curr_ema650 && prev_ema40 < prev_ema650 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema650  ) ","( curr_ema40 < curr_ema650 && prev_ema40 > prev_ema650 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema650  ) ","40","8","linear","0"
"2213","Ema40-Cr-Ema700-SL-Ema700","Ema40-Cr-Ema700-SL-Ema700","prev_ema700","( curr_ema40 > curr_ema700 && prev_ema40 < prev_ema700 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema700  ) ","( curr_ema40 < curr_ema700 && prev_ema40 > prev_ema700 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema700  ) ","40","8","linear","0"
"2214","Ema40-Cr-Ema750-SL-Ema750","Ema40-Cr-Ema750-SL-Ema750","prev_ema750","( curr_ema40 > curr_ema750 && prev_ema40 < prev_ema750 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema750  ) ","( curr_ema40 < curr_ema750 && prev_ema40 > prev_ema750 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema750  ) ","40","8","linear","0"
"2215","Ema40-Cr-Ema800-SL-Ema800","Ema40-Cr-Ema800-SL-Ema800","prev_ema800","( curr_ema40 > curr_ema800 && prev_ema40 < prev_ema800 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema800  ) ","( curr_ema40 < curr_ema800 && prev_ema40 > prev_ema800 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema800  ) ","40","8","linear","0"
"2216","Ema40-Cr-Ema850-SL-Ema850","Ema40-Cr-Ema850-SL-Ema850","prev_ema850","( curr_ema40 > curr_ema850 && prev_ema40 < prev_ema850 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema850  ) ","( curr_ema40 < curr_ema850 && prev_ema40 > prev_ema850 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema850  ) ","40","8","linear","0"
"2217","Ema40-Cr-Ema900-SL-Ema900","Ema40-Cr-Ema900-SL-Ema900","prev_ema900","( curr_ema40 > curr_ema900 && prev_ema40 < prev_ema900 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema900  ) ","( curr_ema40 < curr_ema900 && prev_ema40 > prev_ema900 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema900  ) ","40","8","linear","0"
"2218","Ema40-Cr-Ema950-SL-Ema950","Ema40-Cr-Ema950-SL-Ema950","prev_ema950","( curr_ema40 > curr_ema950 && prev_ema40 < prev_ema950 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema950  ) ","( curr_ema40 < curr_ema950 && prev_ema40 > prev_ema950 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema950  ) ","40","8","linear","0"
"2219","Ema40-Cr-Ema1000-SL-Ema1000","Ema40-Cr-Ema1000-SL-Ema1000","prev_ema1000","( curr_ema40 > curr_ema1000 && prev_ema40 < prev_ema1000 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1000  ) ","( curr_ema40 < curr_ema1000 && prev_ema40 > prev_ema1000 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1000  ) ","40","8","linear","0"
"2220","Ema40-Cr-Ema1050-SL-Ema1050","Ema40-Cr-Ema1050-SL-Ema1050","prev_ema1050","( curr_ema40 > curr_ema1050 && prev_ema40 < prev_ema1050 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1050  ) ","( curr_ema40 < curr_ema1050 && prev_ema40 > prev_ema1050 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1050  ) ","40","8","linear","0"
"2221","Ema40-Cr-Ema1100-SL-Ema1100","Ema40-Cr-Ema1100-SL-Ema1100","prev_ema1100","( curr_ema40 > curr_ema1100 && prev_ema40 < prev_ema1100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1100  ) ","( curr_ema40 < curr_ema1100 && prev_ema40 > prev_ema1100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1100  ) ","40","8","linear","0"
"2222","Ema40-Cr-Ema1150-SL-Ema1150","Ema40-Cr-Ema1150-SL-Ema1150","prev_ema1150","( curr_ema40 > curr_ema1150 && prev_ema40 < prev_ema1150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1150  ) ","( curr_ema40 < curr_ema1150 && prev_ema40 > prev_ema1150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1150  ) ","40","8","linear","0"
"2223","Ema40-Cr-Ema1200-SL-Ema1200","Ema40-Cr-Ema1200-SL-Ema1200","prev_ema1200","( curr_ema40 > curr_ema1200 && prev_ema40 < prev_ema1200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1200  ) ","( curr_ema40 < curr_ema1200 && prev_ema40 > prev_ema1200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1200  ) ","40","8","linear","0"
"2224","Ema40-Cr-Ema1250-SL-Ema1250","Ema40-Cr-Ema1250-SL-Ema1250","prev_ema1250","( curr_ema40 > curr_ema1250 && prev_ema40 < prev_ema1250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1250  ) ","( curr_ema40 < curr_ema1250 && prev_ema40 > prev_ema1250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1250  ) ","40","8","linear","0"
